Service_Provider_Type,Company_Name,Country,Full_Name,ID,Original_Category,Search_Friendly_Type
Promoters Marketers,São João Gestora de Recursos (BR ),BR,São João Gestora de Recursos (BR ),73410,Promid,Promoters_Marketers
Promoters Marketers,Saphir Capital Partners S.A. (LU ),LU,Saphir Capital Partners S.A. (LU ),71954,Promid,Promoters_Marketers
Promoters Marketers,Sapienta Gestion (FR ),FR,Sapienta Gestion (FR ),108563,Promid,Promoters_Marketers
Promoters Marketers,Sarasin & Partners LLP - IR Branch (IE ),IE,Sarasin & Partners LLP - IR Branch (IE ),70160,Promid,Promoters_Marketers
Promoters Marketers,Sarasin Funds Management (Ireland) (IE ),IE,Sarasin Funds Management (Ireland) (IE ),82817,Promid,Promoters_Marketers
Promoters Marketers,Sarasin Investment Funds Limited (GB ),GB,Sarasin Investment Funds Limited (GB ),87768,Promid,Promoters_Marketers
Promoters Marketers,Sardona Invest AG (LI ),LI,Sardona Invest AG (LI ),102827,Promid,Promoters_Marketers
Promoters Marketers,Sasfin Asset Managers (Pty) Ltd (ZA ),ZA,Sasfin Asset Managers (Pty) Ltd (ZA ),84544,Promid,Promoters_Marketers
Promoters Marketers,Saudi Economic and Development CS (SA ),SA,Saudi Economic and Development CS (SA ),104998,Promid,Promoters_Marketers
Promoters Marketers,Sauren Finanzdienstleistungen GmbH (DE ),DE,Sauren Finanzdienstleistungen GmbH (DE ),2011,Promid,Promoters_Marketers
Promoters Marketers,Schelcher Prince Gestion (FR ),FR,Schelcher Prince Gestion (FR ),72563,Promid,Promoters_Marketers
Promoters Marketers,Schmitz & Cie. GmbH (DE ),DE,Schmitz & Cie. GmbH (DE ),92137,Promid,Promoters_Marketers
Promoters Marketers,SCHOELLERBANK INVEST AG (AT ),AT,SCHOELLERBANK INVEST AG (AT ),72031,Promid,Promoters_Marketers
Promoters Marketers,Schroder Investment Management AG (CH ),CH,Schroder Investment Management AG (CH ),18805,Promid,Promoters_Marketers
Promoters Marketers,Schroder Investment Management HK Ld (HK ),HK,Schroder Investment Management HK Ld (HK ),10861,Promid,Promoters_Marketers
Promoters Marketers,Schroder Investment Mgt (Europe) SA (LU ),LU,Schroder Investment Mgt (Europe) SA (LU ),1554,Promid,Promoters_Marketers
Promoters Marketers,Schroder Ivt Mgt (Guernsey) Ld (GG ),GG,Schroder Ivt Mgt (Guernsey) Ld (GG ),96917,Promid,Promoters_Marketers
Promoters Marketers,Schroder Pension Management Limited (GB ),GB,Schroder Pension Management Limited (GB ),96918,Promid,Promoters_Marketers
Promoters Marketers,Schroder Unit Trusts Limited (GB ),GB,Schroder Unit Trusts Limited (GB ),80215,Promid,Promoters_Marketers
Promoters Marketers,Schroders Korea Limited (KR ),KR,Schroders Korea Limited (KR ),111252,Promid,Promoters_Marketers
Promoters Marketers,Schroders plc (GB ),GB,Schroders plc (GB ),2013,Promid,Promoters_Marketers
Promoters Marketers,Schweizerische Mobiliar Asset Mgt AG (CH ),CH,Schweizerische Mobiliar Asset Mgt AG (CH ),22151,Promid,Promoters_Marketers
Promoters Marketers,SCIO Capital LLP (GB ),GB,SCIO Capital LLP (GB ),20206,Promid,Promoters_Marketers
Promoters Marketers,SCM Strategic Capital Management AG (CH ),CH,SCM Strategic Capital Management AG (CH ),68867,Promid,Promoters_Marketers
Promoters Marketers,SCOR Investment Partners SE (FR ),FR,SCOR Investment Partners SE (FR ),84904,Promid,Promoters_Marketers
Promoters Marketers,SCOR SE (FR ),FR,SCOR SE (FR ),2861,Promid,Promoters_Marketers
Promoters Marketers,Scottish Mutual Investment M L (GB ),GB,Scottish Mutual Investment M L (GB ),68944,Promid,Promoters_Marketers
Promoters Marketers,Scottish Widows Inv Partnership Ld (GB ),GB,Scottish Widows Inv Partnership Ld (GB ),2852,Promid,Promoters_Marketers
Promoters Marketers,Scottish Widows Unit Trust Managers (GB ),GB,Scottish Widows Unit Trust Managers (GB ),87770,Promid,Promoters_Marketers
Promoters Marketers,Seahawk Investments GmbH (DE ),DE,Seahawk Investments GmbH (DE ),95060,Promid,Promoters_Marketers
Promoters Marketers,SEB Investment Mgt AB - LU Branch (LU ),LU,SEB Investment Mgt AB - LU Branch (LU ),4498,Promid,Promoters_Marketers
Promoters Marketers,Sector Asset Management (NO ),NO,Sector Asset Management (NO ),84365,Promid,Promoters_Marketers
Promoters Marketers,Security Kapitalanlage AG (AT ),AT,Security Kapitalanlage AG (AT ),44317,Promid,Promoters_Marketers
Promoters Marketers,SEDCO Capital Luxembourg S.A. (LU ),LU,SEDCO Capital Luxembourg S.A. (LU ),22918,Promid,Promoters_Marketers
Promoters Marketers,SEDEC Finance (FR ),FR,SEDEC Finance (FR ),18888,Promid,Promoters_Marketers
Promoters Marketers,SEGETIA (UK) Ltd (GB ),GB,SEGETIA (UK) Ltd (GB ),83111,Promid,Promoters_Marketers
Promoters Marketers,Segetia Wealth Management S.A. (CH ),CH,Segetia Wealth Management S.A. (CH ),16199,Promid,Promoters_Marketers
Promoters Marketers,SEI Investments (Europe) Limited (GB ),GB,SEI Investments (Europe) Limited (GB ),9977,Promid,Promoters_Marketers
Promoters Marketers,Seilern Investment Mgt (Ireland) Ltd (IE ),IE,Seilern Investment Mgt (Ireland) Ltd (IE ),91387,Promid,Promoters_Marketers
Promoters Marketers,Selection Asset Management GmbH (DE ),DE,Selection Asset Management GmbH (DE ),101770,Promid,Promoters_Marketers
Promoters Marketers,Senior European Loan Management (LU ),LU,Senior European Loan Management (LU ),71949,Promid,Promoters_Marketers
Promoters Marketers,sepiam (FR ),FR,sepiam (FR ),93775,Promid,Promoters_Marketers
Promoters Marketers,Septem Invest (FR ),FR,Septem Invest (FR ),91269,Promid,Promoters_Marketers
Promoters Marketers,Serafin Asset Management AG (DE ),DE,Serafin Asset Management AG (DE ),115092,Promid,Promoters_Marketers
Promoters Marketers,Sete Holdings S.à r.l. (LU ),LU,Sete Holdings S.à r.l. (LU ),71783,Promid,Promoters_Marketers
Promoters Marketers,Seven Capital Management (FR ),FR,Seven Capital Management (FR ),71135,Promid,Promoters_Marketers
Promoters Marketers,SevenHills Investment Management Ltd (MT ),MT,SevenHills Investment Management Ltd (MT ),87056,Promid,Promoters_Marketers
Promoters Marketers,SG 29 Haussmann (FR ),FR,SG 29 Haussmann (FR ),72420,Promid,Promoters_Marketers
Promoters Marketers,SG IS (France) (FR ),FR,SG IS (France) (FR ),115558,Promid,Promoters_Marketers
Promoters Marketers,SGAM S.A. (FR ),FR,SGAM S.A. (FR ),2030,Promid,Promoters_Marketers
Promoters Marketers,SGSS Deutschland Kapitalanlagegesel. (DE ),DE,SGSS Deutschland Kapitalanlagegesel. (DE ),22251,Promid,Promoters_Marketers
Promoters Marketers,Shaftesbury Fund Management (Lux) SA (LU ),LU,Shaftesbury Fund Management (Lux) SA (LU ),72810,Promid,Promoters_Marketers
Promoters Marketers,Shareholder Value Management AG (DE ),DE,Shareholder Value Management AG (DE ),83053,Promid,Promoters_Marketers
Promoters Marketers,ShelteR Investment Management (LU ),LU,ShelteR Investment Management (LU ),73470,Promid,Promoters_Marketers
Promoters Marketers,"Shenkman Capital Management, Inc. (US )",US,"Shenkman Capital Management, Inc. (US )",22111,Promid,Promoters_Marketers
Promoters Marketers,Shield Securities Limited (GG ),GG,Shield Securities Limited (GG ),83667,Promid,Promoters_Marketers
Promoters Marketers,Shinko Securities Co. Ltd (JP ),JP,Shinko Securities Co. Ltd (JP ),2330,Promid,Promoters_Marketers
Promoters Marketers,SIDI SCA (FR ),FR,SIDI SCA (FR ),71503,Promid,Promoters_Marketers
Promoters Marketers,Siemens Fonds Invest GmbH (DE ),DE,Siemens Fonds Invest GmbH (DE ),72417,Promid,Promoters_Marketers
Promoters Marketers,Siemens Pension-Trust e.V. (DE ),DE,Siemens Pension-Trust e.V. (DE ),84691,Promid,Promoters_Marketers
Promoters Marketers,SIGAVEST Vermögensverwaltung GmbH (DE ),DE,SIGAVEST Vermögensverwaltung GmbH (DE ),84285,Promid,Promoters_Marketers
Promoters Marketers,SIGNAL IDUNA Asset Management GmbH (DE ),DE,SIGNAL IDUNA Asset Management GmbH (DE ),68404,Promid,Promoters_Marketers
Promoters Marketers,Signet Capital Management Limited (GB ),GB,Signet Capital Management Limited (GB ),84172,Promid,Promoters_Marketers
Promoters Marketers,Signina Capital AG (CH ),CH,Signina Capital AG (CH ),17855,Promid,Promoters_Marketers
Promoters Marketers,Silex Asset Management S.à r.l. (LU ),LU,Silex Asset Management S.à r.l. (LU ),87412,Promid,Promoters_Marketers
Promoters Marketers,Silex Investment Managers (FR ),FR,Silex Investment Managers (FR ),97994,Promid,Promoters_Marketers
Promoters Marketers,Silkroad Management S.à R.L. (LU ),LU,Silkroad Management S.à R.L. (LU ),70638,Promid,Promoters_Marketers
Promoters Marketers,Silverhorn Investment Advisors Ld (HK ),HK,Silverhorn Investment Advisors Ld (HK ),69514,Promid,Promoters_Marketers
Promoters Marketers,Simplify Part SA (LU ),LU,Simplify Part SA (LU ),69023,Promid,Promoters_Marketers
Promoters Marketers,Sissener AS (NO ),NO,Sissener AS (NO ),68501,Promid,Promoters_Marketers
Promoters Marketers,SK Vermögensverwaltung GmbH (DE ),DE,SK Vermögensverwaltung GmbH (DE ),12190,Promid,Promoters_Marketers
Promoters Marketers,SKAGEN AS (NO ),NO,SKAGEN AS (NO ),17572,Promid,Promoters_Marketers
Promoters Marketers,Skandia Fonder (SE ),SE,Skandia Fonder (SE ),71296,Promid,Promoters_Marketers
Promoters Marketers,Skandinaviska Enskilda Banken AB (SE ),SE,Skandinaviska Enskilda Banken AB (SE ),2021,Promid,Promoters_Marketers
Promoters Marketers,Skandinaviska Enskilda Banken SA (LU ),LU,Skandinaviska Enskilda Banken SA (LU ),1556,Promid,Promoters_Marketers
Promoters Marketers,Slater Investments Limited (GB ),GB,Slater Investments Limited (GB ),87761,Promid,Promoters_Marketers
Promoters Marketers,SLB International SARL (FR ),FR,SLB International SARL (FR ),73129,Promid,Promoters_Marketers
Promoters Marketers,SMA Gestion (FR ),FR,SMA Gestion (FR ),88300,Promid,Promoters_Marketers
Promoters Marketers,SMBC Nikko Group (JP ),JP,SMBC Nikko Group (JP ),2270,Promid,Promoters_Marketers
Promoters Marketers,"Smead Capital Management, Inc. (US )",US,"Smead Capital Management, Inc. (US )",72103,Promid,Promoters_Marketers
Promoters Marketers,Smith & Williamson Investment Mgt (GB ),GB,Smith & Williamson Investment Mgt (GB ),83609,Promid,Promoters_Marketers
Promoters Marketers,SMN Investment Services Ltd. (BM ),BM,SMN Investment Services Ltd. (BM ),3214,Promid,Promoters_Marketers
Promoters Marketers,SMS & Cie. Vermögensmanagement GmbH (DE ),DE,SMS & Cie. Vermögensmanagement GmbH (DE ),5185,Promid,Promoters_Marketers
Promoters Marketers,Société d'Adm. Gestion Atlantas Saga (CH ),CH,Société d'Adm. Gestion Atlantas Saga (CH ),1630,Promid,Promoters_Marketers
Promoters Marketers,Société de gestion Prévoir (FR ),FR,Société de gestion Prévoir (FR ),72557,Promid,Promoters_Marketers
Promoters Marketers,Société Générale Effekten GmbH (DE ),DE,Société Générale Effekten GmbH (DE ),91875,Promid,Promoters_Marketers
Promoters Marketers,Société Générale Gestion S.A (“S2G”) (FR ),FR,Société Générale Gestion S.A (“S2G”) (FR ),18916,Promid,Promoters_Marketers
Promoters Marketers,Societe Generale Invst Sol (Europe) (LU ),LU,Societe Generale Invst Sol (Europe) (LU ),13674,Promid,Promoters_Marketers
Promoters Marketers,Société Générale Luxembourg S.A. (LU ),LU,Société Générale Luxembourg S.A. (LU ),2806,Promid,Promoters_Marketers
Promoters Marketers,Société Générale Private Banking (BE ),BE,Société Générale Private Banking (BE ),98748,Promid,Promoters_Marketers
Promoters Marketers,Société Générale S.A. (FR ),FR,Société Générale S.A. (FR ),2028,Promid,Promoters_Marketers
Promoters Marketers,Société Parisienne de Gestion (FR ),FR,Société Parisienne de Gestion (FR ),93359,Promid,Promoters_Marketers
Promoters Marketers,Société Privée de Gestion de Patri. (FR ),FR,Société Privée de Gestion de Patri. (FR ),19914,Promid,Promoters_Marketers
Promoters Marketers,Sofidy (FR ),FR,Sofidy (FR ),87190,Promid,Promoters_Marketers
Promoters Marketers,Solutio AG (DE ),DE,Solutio AG (DE ),2807,Promid,Promoters_Marketers
Promoters Marketers,SOLVECON INVEST GmbH (DE ),DE,SOLVECON INVEST GmbH (DE ),91226,Promid,Promoters_Marketers
Promoters Marketers,Somerset Capital Management LLP (GB ),GB,Somerset Capital Management LLP (GB ),87767,Promid,Promoters_Marketers
Promoters Marketers,Sorgente SGR S.p.A. (IT ),IT,Sorgente SGR S.p.A. (IT ),13834,Promid,Promoters_Marketers
Promoters Marketers,Source For Alpha AG (DE ),DE,Source For Alpha AG (DE ),69035,Promid,Promoters_Marketers
Promoters Marketers,Spängler IQAM Invest GmbH (AT ),AT,Spängler IQAM Invest GmbH (AT ),71808,Promid,Promoters_Marketers
Promoters Marketers,S-Pankki Rahastoyhtiö Oy (FI ),FI,S-Pankki Rahastoyhtiö Oy (FI ),72068,Promid,Promoters_Marketers
Promoters Marketers,Sparinvest S.A. (LU ),LU,Sparinvest S.A. (LU ),5243,Promid,Promoters_Marketers
Promoters Marketers,Sparkasse Schwaz AG (AT ),AT,Sparkasse Schwaz AG (AT ),2033,Promid,Promoters_Marketers
Promoters Marketers,Sparkasse Ulm (DE ),DE,Sparkasse Ulm (DE ),5593,Promid,Promoters_Marketers
Promoters Marketers,SPARX Asset Management Co. Ltd (JP ),JP,SPARX Asset Management Co. Ltd (JP ),9954,Promid,Promoters_Marketers
Promoters Marketers,SphereInvest Group Limited (MT ),MT,SphereInvest Group Limited (MT ),96224,Promid,Promoters_Marketers
Promoters Marketers,Spiltan Fonder AB (SE ),SE,Spiltan Fonder AB (SE ),80600,Promid,Promoters_Marketers
Promoters Marketers,Spinoza Capital Management Limited (MT ),MT,Spinoza Capital Management Limited (MT ),101012,Promid,Promoters_Marketers
Promoters Marketers,SPPI Finance (FR ),FR,SPPI Finance (FR ),89801,Promid,Promoters_Marketers
Promoters Marketers,Spuerkeess Asset Management (LU ),LU,Spuerkeess Asset Management (LU ),5614,Promid,Promoters_Marketers
Promoters Marketers,Stabiho Investment Partners (FR ),FR,Stabiho Investment Partners (FR ),113994,Promid,Promoters_Marketers
Promoters Marketers,Stamina Asset Management (FR ),FR,Stamina Asset Management (FR ),21356,Promid,Promoters_Marketers
Promoters Marketers,State Street Global Advisors Eur Ltd (IE ),IE,State Street Global Advisors Eur Ltd (IE ),89846,Promid,Promoters_Marketers
Promoters Marketers,State Street Global Advisors FR S.A. (FR ),FR,State Street Global Advisors FR S.A. (FR ),10425,Promid,Promoters_Marketers
Promoters Marketers,State Street Global Advisors Liq plc (IE ),IE,State Street Global Advisors Liq plc (IE ),22826,Promid,Promoters_Marketers
Promoters Marketers,State Street Global Advisors Trust (US ),US,State Street Global Advisors Trust (US ),16666,Promid,Promoters_Marketers
Promoters Marketers,Stefnir Asset Management Company hf. (IS ),IS,Stefnir Asset Management Company hf. (IS ),19385,Promid,Promoters_Marketers
Promoters Marketers,Stenham Asset Management UK PLC (GB ),GB,Stenham Asset Management UK PLC (GB ),104992,Promid,Promoters_Marketers
Promoters Marketers,Stichting Atlas Investment Solutions (NL ),NL,Stichting Atlas Investment Solutions (NL ),83432,Promid,Promoters_Marketers
Promoters Marketers,Stichting Core Infrastructure (NL ),NL,Stichting Core Infrastructure (NL ),81658,Promid,Promoters_Marketers
Promoters Marketers,Stichting Purple Protected Asset (NL ),NL,Stichting Purple Protected Asset (NL ),83433,Promid,Promoters_Marketers
Promoters Marketers,Stone Harbor Investment Partners (US ),US,Stone Harbor Investment Partners (US ),11679,Promid,Promoters_Marketers
Promoters Marketers,StoneFarm Capital LLP (GB ),GB,StoneFarm Capital LLP (GB ),93937,Promid,Promoters_Marketers
Promoters Marketers,Stonehage Fleming IM Limited (GB ),GB,Stonehage Fleming IM Limited (GB ),88441,Promid,Promoters_Marketers
Promoters Marketers,Storebrand Asset Management AS (NO ),NO,Storebrand Asset Management AS (NO ),83390,Promid,Promoters_Marketers
Promoters Marketers,Stork Acceptance S.A. (LU ),LU,Stork Acceptance S.A. (LU ),17611,Promid,Promoters_Marketers
Promoters Marketers,STRAND (LU ),LU,STRAND (LU ),68558,Promid,Promoters_Marketers
Promoters Marketers,STRATEGE FINANCE SA (FR ),FR,STRATEGE FINANCE SA (FR ),89815,Promid,Promoters_Marketers
Promoters Marketers,STRATEGIC EQUITY PARTNERS S.à r.l. (LU ),LU,STRATEGIC EQUITY PARTNERS S.à r.l. (LU ),104781,Promid,Promoters_Marketers
Promoters Marketers,Strategic Investments Group Limited (GB ),GB,Strategic Investments Group Limited (GB ),80414,Promid,Promoters_Marketers
Promoters Marketers,Stronghold Capital Pte. Ltd (SG ),SG,Stronghold Capital Pte. Ltd (SG ),78402,Promid,Promoters_Marketers
Promoters Marketers,Strongsquad SGPS LDA (PT ),PT,Strongsquad SGPS LDA (PT ),21558,Promid,Promoters_Marketers
Promoters Marketers,Structured Invest S.A. (LU ),LU,Structured Invest S.A. (LU ),9851,Promid,Promoters_Marketers
Promoters Marketers,Stubenrauch & Hölscher F GmbH (DE ),DE,Stubenrauch & Hölscher F GmbH (DE ),92139,Promid,Promoters_Marketers
Promoters Marketers,Suebia Management S.à r.l. (LU ),LU,Suebia Management S.à r.l. (LU ),87406,Promid,Promoters_Marketers
Promoters Marketers,Suez Group (FR ),FR,Suez Group (FR ),4761,Promid,Promoters_Marketers
Promoters Marketers,Sully Patrimoine Gestion (FR ),FR,Sully Patrimoine Gestion (FR ),88328,Promid,Promoters_Marketers
Promoters Marketers,Sumitomo Mitsui Trust Bank Ltd (JP ),JP,Sumitomo Mitsui Trust Bank Ltd (JP ),70860,Promid,Promoters_Marketers
Promoters Marketers,SUMUS Capital S.A. (CH ),CH,SUMUS Capital S.A. (CH ),83503,Promid,Promoters_Marketers
Promoters Marketers,Sunny Asset Management (FR ),FR,Sunny Asset Management (FR ),72564,Promid,Promoters_Marketers
Promoters Marketers,Superfund Asset Management GmbH (AT ),AT,Superfund Asset Management GmbH (AT ),2654,Promid,Promoters_Marketers
Promoters Marketers,Sura Investment Management Mexco (MX ),MX,Sura Investment Management Mexco (MX ),101014,Promid,Promoters_Marketers
Promoters Marketers,SUSI Partners AG (CH ),CH,SUSI Partners AG (CH ),71780,Promid,Promoters_Marketers
Promoters Marketers,SVM Asset Management Limited (GB ),GB,SVM Asset Management Limited (GB ),10417,Promid,Promoters_Marketers
Promoters Marketers,Swan Asset Management S.A. (CH ),CH,Swan Asset Management S.A. (CH ),19855,Promid,Promoters_Marketers
Promoters Marketers,"SwanCap GP, S.à r.l. (LU )",LU,"SwanCap GP, S.à r.l. (LU )",71979,Promid,Promoters_Marketers
Promoters Marketers,Swancap Investment Management S.A. (LU ),LU,Swancap Investment Management S.A. (LU ),70640,Promid,Promoters_Marketers
Promoters Marketers,SwanCap Partners Beteiligungs GmbH (DE ),DE,SwanCap Partners Beteiligungs GmbH (DE ),83190,Promid,Promoters_Marketers
Promoters Marketers,Swedbank AB (publ) (SE ),SE,Swedbank AB (publ) (SE ),22910,Promid,Promoters_Marketers
Promoters Marketers,Swedbank Management Company S.A. (LU ),LU,Swedbank Management Company S.A. (LU ),71186,Promid,Promoters_Marketers
Promoters Marketers,Swiss Advising & Consult Group Ltd (CH ),CH,Swiss Advising & Consult Group Ltd (CH ),68656,Promid,Promoters_Marketers
Promoters Marketers,Swiss Asia Financial S. Pte. Ltd (SG ),SG,Swiss Asia Financial S. Pte. Ltd (SG ),71346,Promid,Promoters_Marketers
Promoters Marketers,Swiss Commodity Securities Limited (JE ),JE,Swiss Commodity Securities Limited (JE ),87965,Promid,Promoters_Marketers
Promoters Marketers,Swiss Life AG (CH ),CH,Swiss Life AG (CH ),41648,Promid,Promoters_Marketers
Promoters Marketers,Swiss Life Asset Management AG (CH ),CH,Swiss Life Asset Management AG (CH ),6062,Promid,Promoters_Marketers
Promoters Marketers,Swiss Life Asset Managers France (FR ),FR,Swiss Life Asset Managers France (FR ),16318,Promid,Promoters_Marketers
