Category,Value,Text
Tenregid,69457,"CACEIS Bank, Netherlands Branch (NL)"
Tenregid,14886,"CACEIS Bank, Switzerland Branch (CH)"
Tenregid,19134,CACEIS Fund Administration (FR)
Tenregid,20960,CACEIS Investor Services Bank France (FR)
Tenregid,1577,CACEIS Investor Services Bank S.A. (LU)
Tenregid,22699,CACEIS Investor Services Bank SA IRL (IE)
Tenregid,19962,CACEIS Investor Services Bank SA IT (IT)
Tenregid,18403,CACEIS Investor Services Belgium (BE)
Tenregid,22008,CACEIS Investor Services Ireland Ld (IE)
Tenregid,101429,CACEIS Investor Services Trust UK (GB)
Tenregid,19421,CACEIS Ireland Limited (IE)
Tenregid,5470,CACEIS Netherlands (NL)
Tenregid,70227,Caibuo Capital SARL (LU)
Tenregid,67941,Capita Financial Admin (IE) Ltd (IE)
Tenregid,22962,Capita Financial Administrators Ltd (GB)
Tenregid,87929,Capita Registrars Ltd (GB)
Tenregid,20137,Carnegie Fund Services S.A. (LU)
Tenregid,72253,Catella Real Estate AG (DE)
Tenregid,88030,CBRE Global Ivt Administration Lux (LU)
Tenregid,115236,CBRE Luxembourg (LU)
Tenregid,97262,CC Fund Services (Malta) Limited (MT)
Tenregid,14348,Centralis S.A. (LU)
Tenregid,14965,CF Fund Services S.A. (LU)
Tenregid,83925,Cholet Dupont S.A. (FR)
Tenregid,71937,Citco Fund Services (Ireland) Ld (IE)
Tenregid,2743,Citco Fund Services (Luxembourg) S.A (LU)
Tenregid,22839,Citco Fund Services (Nederland) B.V. (NL)
Tenregid,13976,Citco Reif Services (Luxembourg) SA (LU)
Tenregid,17476,"Citi Fund Services (Ireland), Ltd (IE)"
Tenregid,65729,Citibank Europe plc (IE)
Tenregid,1493,Citibank Europe PLC (Lux. Br.) (LU)
Tenregid,100891,Citibank Europe Plc Netherlands B (NL)
Tenregid,83373,Citibank Europe plc UK Branch (GB)
Tenregid,4670,Citibank N.A. (US)
Tenregid,19004,Citibank N.A. London Branch (GB)
Tenregid,98241,CLCF Partners S.A. (LU)
Tenregid,16511,CM - CIC MARKET SOLUTIONS (FR)
Tenregid,72395,Commerz Real Investmentg. mbH (DE)
Tenregid,22530,Computershare Investor Services Ltd (IE)
Tenregid,87930,Computershare Investor Services PLC (GB)
Tenregid,64482,Computershare IS Jersey Ltd (JE)
Tenregid,2269,C-QUADRAT Kapitalanlage AG (AT)
Tenregid,88099,Credit Agricole Bank Romania S.A. (RO)
Tenregid,60911,Crédit Coopératif (FR)
Tenregid,1787,Crédit Industriel et Commercial (FR)
Tenregid,87896,CS Fd Services (IE) Ltd (IE)
Tenregid,2666,Danske Bank A/S (DK)
Tenregid,15908,Danske Invest Management A/S (DK)
Tenregid,2242,Deka International S.A. (LU)
Tenregid,19786,Deka Investment GmbH (DE)
Tenregid,15023,DekaBank Deutsche Girozentrale FaM (LU)
Tenregid,1476,Delen Private Bank Luxembourg S.A. (LU)
Tenregid,20724,Delta Lloyd N.V. (NL)
Tenregid,1575,Deutsche Bank Luxembourg S.A. (LU)
Tenregid,72059,Dierickx Leys Private Bank N.V. (BE)
Tenregid,20943,DONNER & REUSCHEL Aktiengesellschaft (DE)
Tenregid,4877,DST Financial Services Intl Ld (GB)
Tenregid,5725,DWS Investment GmbH (DE)
Tenregid,1510,DWS Investment S.A. (LU)
Tenregid,1815,DZ Bank AG Deutsche Zentral-G. (DE)
Tenregid,1511,DZ Privatbank S.A. (LU)
Tenregid,70945,ECE Real Estate Partners S. à r.l. (LU)
Tenregid,1486,Edmond de Rothschild (Europe) (LU)
Tenregid,1910,Edmond de Rothschild (France) (FR)
Tenregid,10645,Edmond de Rothschild Asset Mgt (LU)
Tenregid,12669,EFG Bank (Luxembourg) S.A. (LU)
Tenregid,2798,"EFG Bank AG, Zurich (CH)"
Tenregid,15974,Egns-INVEST Investeringsforvaltning. (DK)
Tenregid,84281,Equiniti Ltd (GB)
Tenregid,19706,Erste Group Bank AG (AT)
Tenregid,6336,Erste-Sparinvest KAG (AT)
Tenregid,72254,ETFlab Investment GmbH (DE)
Tenregid,96292,Eurazeo Funds Management Luxembourg (LU)
Tenregid,1512,Eurobank Private Bank Lux S.A. (LU)
Tenregid,88450,Euromobiliare AM SGR S.p.A. Lxg (LU)
Tenregid,1586,European Depositary Bank SA (LU)
Tenregid,2868,European Fund Services S.A. (LU)
Tenregid,72072,Evli Fund Management Company Ltd (FI)
Tenregid,87665,Evli-Rahastoyhtiö Oy (FI)
Tenregid,100487,Fexserv Fund Services (Malta) Ld (MT)
Tenregid,14009,Fiducenter S.A. (LU)
Tenregid,14010,Fidupar S.A. (LU)
Tenregid,69732,FIL Fund Management (Ireland) Ltd (IE)
Tenregid,4331,FIL Investmen Mgt (Lux) S.àr.l. (LU)
Tenregid,83441,FIL Investment Services (UK) Limited (GB)
Tenregid,88379,Financière d’Uzès (FR)
Tenregid,21554,Finexis S.A. (LU)
Tenregid,19250,First Private Investment Mgt KAG mbH (DE)
Tenregid,12749,Fondaco Lux S.A. (LU)
Tenregid,72070,Fondita Rahastoyhtiö Oy (FI)
Tenregid,9931,Fonditel Gestion (ES)
Tenregid,80307,Formuepleje A/S (DK)
Tenregid,72062,Formuepleje Fund Management A/S (DK)
Tenregid,73196,Franklin Templeton Fund Mgt Ld (GB)
Tenregid,19620,Fund Solutions SCA (LU)
Tenregid,111365,Fundamentals S.A. (LU)
Tenregid,107564,fundcraft Services S.à r.l. (LU)
Tenregid,4692,Fundpartner Solutions (Europe) S.A. (LU)
Tenregid,5093,FundRock Management Company S.A. (LU)
Tenregid,60589,GAM Fund Management Limited (IE)
Tenregid,17893,Gen II Fund Services (Luxembourg) (LU)
Tenregid,5641,Generali Investments Deutschland (DE)
Tenregid,72811,Global General Partner S.A. (LU)
Tenregid,80805,GlobeOp Financial Services (CYM) Ld (KY)
Tenregid,80664,GlobeOp Financial Services (Ireland) (IE)
Tenregid,12166,Golding Capital Partners Lux SA (LU)
Tenregid,30539,Goldman Sachs International (GB)
Tenregid,84421,GRESHAM Banque S.A. (FR)
Tenregid,115187,GS & Co. LLC (US)
Tenregid,15981,Gudme Raaschou Bank A/S (DK)
Tenregid,72019,Gutmann Kapitalanlageakt. (AT)
Tenregid,6023,HANSAINVEST Hanseatische Ivt GmbH (DE)
Tenregid,4416,HansaInvest Lux S.A. (LU)
Tenregid,80804,Harmonic Fund Services (KY)
Tenregid,83191,Harmonic Fund Services Luxembourg SA (LU)
Tenregid,17414,Hauck & Aufhäuser AS S.A. (LU)
Tenregid,20136,Hauck & Aufhäuser Fund Platforms SA (LU)
Tenregid,2709,Hauck & Aufhäuser Fund Services S.A. (LU)
Tenregid,3100,Hauck Aufhäuser Lampe Privatbank AG (DE)
Tenregid,70328,Hauck Aufhäuser Lampe Privatbank AG (LU)
Tenregid,73099,HedgeServ (Luxembourg) S.à r.l. (LU)
Tenregid,71645,Hines Luxembourg Investment Mgt (LU)
Tenregid,22799,HSBC Bank plc (GB)
Tenregid,93379,"HSBC Continental Europe, Lux branch (LU)"
Tenregid,5086,HSBC Institutional Trust Services (HK)
Tenregid,96477,HSBC Securities Services (Ireland) (IE)
Tenregid,10773,HSBC Securities Services Limited (IE)
Tenregid,1580,HSBC Trinkaus & Burkhardt Intl S.A. (LU)
Tenregid,12083,HSBC Trustee (Cayman) Limited (VG)
Tenregid,11868,ID-Sparinvest A/S (DK)
Tenregid,22818,Ignis Fund Managers Limited (GB)
Tenregid,82664,IK Investment Partners Aifm (LU)
Tenregid,94216,INDUNA S.A. (LU)
Tenregid,1684,ING Belgique S.A. (BE)
Tenregid,1501,ING Luxembourg S.A. (LU)
Tenregid,68057,Institutional Investment Partners (LU)
Tenregid,13926,Inter Financial Data Serv (Lux) S.A. (LU)
Tenregid,4741,Inter Fund Management S.A. (LU)
Tenregid,91424,International Financial Data Serv (IE)
Tenregid,87557,International Financial Data Serv. (GB)
Tenregid,14958,Internationale Kapitalanlagegesellsc (DE)
Tenregid,1558,Intesa Sanpaolo Bank Luxembourg S.A. (LU)
Tenregid,11507,Intesa Sanpaolo Wealth Mgt (LU)
Tenregid,82118,Invesco Fund Managers Limited (GB)
Tenregid,82119,Invesco Perpetual Administration C (GB)
Tenregid,15453,Invesco Real Estate Management Sàrl (LU)
Tenregid,87485,Invest Administration A/S (DK)
Tenregid,88301,Investimo (FR)
Tenregid,84021,Investment Fund Services Limited (GB)
Tenregid,10937,IQ-EQ (Luxembourg) S.A. (LU)
Tenregid,3561,J.P. Morgan Administration Serv. Ltd (IE)
Tenregid,1529,J.P. Morgan Bank Luxembourg S.A. (LU)
Tenregid,84162,"J.P. Morgan Europe Limited, Oslo Br (NO)"
Tenregid,71673,J.P. Morgan Management (Jersey) Ld (JE)
Tenregid,107471,J.P. Morgan SE - Luxembourg Branch (LU)
Tenregid,1530,JPMorgan Asset Management (EU) Sàrl (LU)
Tenregid,80806,"JPMorgan Chase Bank, N.A. Singapore (SG)"
Tenregid,73384,JPMorgan Hedge Fund Services Ld (IE)
Tenregid,18791,JTC (Luxembourg) S.A. (LU)
Tenregid,87762,JTC Fund Services (UK) Limited (GB)
Tenregid,72026,Julius Meinl Investment GmbH (AT)
Tenregid,17292,Jyske Invest Fund Management A/S (DK)
Tenregid,83238,K&L Gates LLP (DE)
Tenregid,72397,KanAm Grund Kapitalanlag. mbH (DE)
Tenregid,72387,KAS Investment Servicing GmbH (DE)
Tenregid,5531,KBC Asset Management NV (BE)
Tenregid,1906,KBC Bank S.A. (BE)
Tenregid,84259,KBC Securities nv (BE)
Tenregid,1907,Kempen & Co N.V. (NL)
Tenregid,72023,KEPLER-FONDS Kapital. m.b.H. (AT)
Tenregid,1532,Kredietrust Luxembourg S.A. (LU)
Tenregid,83998,La Française AM Finance Services (FR)
Tenregid,1676,Landesbank Berlin Investment GmbH (DE)
Tenregid,71264,Langham Hall Luxembourg S.à r.l. (LU)
Tenregid,87868,Lawaisse beursvennootschap NV (BE)
Tenregid,67821,Lazard Asset Management (DE) GmbH (DE)
Tenregid,3560,Lazard Frères Banque (FR)
Tenregid,18157,LBBW Asset Management Invest. mbH (DE)
Tenregid,1533,LBBW Luxemburg Branch (LU)
Tenregid,80197,Legal & General Unit Trust Managers (GB)
Tenregid,22696,Legg Mason Investment Funds Limited (GB)
Tenregid,68230,LGT Financial Services AG (LI)
Tenregid,111978,LGT Fund Administrators (Lux) Sàrl (LU)
Tenregid,72247,LHI Management Luxembourg S.A. (LU)
Tenregid,3976,Liechtensteinische Landesbank AG (LI)
Tenregid,91425,Link Asset Services (GB)
Tenregid,100094,Link Fund Administrators (IRL) Ld (IE)
Tenregid,72012,LLB Invest Kapitalanlagegesell. mbH (AT)
Tenregid,71903,LRI Depositary S.A. (LU)
Tenregid,87606,Lupus alpha Investment GmbH (DE)
Tenregid,54206,Lupus alpha KAG mbH (DE)
Tenregid,15282,Luxempart (LU)
Tenregid,87765,Maitland Institutional Services Ltd (GB)
Tenregid,6223,Maitland Luxembourg S.A. (LU)
Tenregid,72022,MASTERINVEST Kapitalanlage GmbH (AT)
Tenregid,10000,MEAG MUNICH ERGO Kapitalanlag. mbH (DE)
Tenregid,72191,Metzler Investment GmbH (DE)
Tenregid,72410,Metzler Ireland Limited (IE)
Tenregid,2113,Mitsubishi UFJ Investor S&B (Lux) SA (LU)
Tenregid,1540,Mizuho Trust & Banking Luxembourg SA (LU)
Tenregid,72398,Monega Kapitalanlageg. mbH (DE)
Tenregid,3037,Moventum S.C.A. (LU)
Tenregid,84391,MUFG Alternative Fd Svs (IE) Ltd (IE)
Tenregid,25282,NATIXIS (FR)
Tenregid,21133,navAXX S.A. (LU)
Tenregid,80234,Neue Bank AG (LI)
Tenregid,14899,Ninety One Guernsey Limited (GG)
Tenregid,4556,NN Investment Partners B.V. (NL)
Tenregid,72415,Nomura Asset Mgt Deutschland KAG mbH (DE)
Tenregid,1542,Nomura Bank (Luxembourg) S.A. (LU)
Tenregid,2833,Nordea Bank AB (SE)
Tenregid,51645,Nordea Invest Fund Management A/S (DK)
Tenregid,4740,Nordea Investment Funds S.A. (LU)
Tenregid,87264,Nordic Equities Kapitalförvaltning (SE)
Tenregid,68971,Northern Trust Fiduciary Services L (IE)
Tenregid,93547,Northern Trust Global Services A Br (NL)
Tenregid,71841,Northern Trust Global Services Ld (GB)
Tenregid,56507,Northern Trust Global Services SE (LU)
Tenregid,70308,Northern Trust I Fd AS (Ireland) Ld (IE)
Tenregid,11296,Northern Trust IFAS Ltd (GG)
Tenregid,69263,NorthernTrustSecurServices (IE) Ltd (IE)
Tenregid,72064,Nykredit Portefølje Administration (DK)
Tenregid,82338,Ocorian (Luxembourg) S.A. (LU)
Tenregid,12831,Ocorian Fund Management S.à r.l. (LU)
Tenregid,1520,ODDO BHF Asset Management Lux (LU)
Tenregid,15946,Oddo BHF SCA (FR)
Tenregid,5807,Oppenheim Kapital (DE)
Tenregid,115152,Opportunity Financial Services S.A. (LU)
Tenregid,88085,Orange Bank (FR)
Tenregid,19937,PANDOO Administration (LU)
Tenregid,68391,Partners Group (Luxembourg) S.A. (LU)
Tenregid,81907,Phoenix Fund Services (UK) Ltd (GB)
Tenregid,11411,Pioneer Investments Austria GmbH (AT)
Tenregid,72359,PwC Regulated Solutions S.à r.l. (LU)
Tenregid,72675,"QIAM, Quality Investment Asset Mgt (LU)"
Tenregid,5697,Raiffeisen Kapitalanlage-Gesell. mbH (AT)
Tenregid,72015,Raiffeisen Salzburg Invest Kap. GmbH (AT)
Tenregid,46328,Raiffeisenlandesbk Oberösterreich A. (AT)
Tenregid,87007,Renta 4 Banco S.A. (ES)
Tenregid,72030,RINGTURM Kapitalanlag. mbH (AT)
Tenregid,71000,RLUM (CIS) Limited (GB)
Tenregid,4872,Rothschild & Cie Banque (FR)
Tenregid,87358,Rothschild Martin Maurel (FR)
Tenregid,68861,RREEF Investment GmbH (DE)
Tenregid,87495,"Sabadell Asset Management, SA SGIIC (ES)"
Tenregid,14071,Saltgate S.A. (LU)
Tenregid,15727,Santander Asset Management S.G.I.I.C (ES)
Tenregid,93313,Santander UK Plc (GB)
Tenregid,72031,SCHOELLERBANK INVEST AG (AT)
Tenregid,1554,Schroder Investment Mgt (Europe) SA (LU)
Tenregid,68970,Scottish Mutual International Fd M (IE)
Tenregid,68944,Scottish Mutual Investment M L (GB)
Tenregid,87770,Scottish Widows Unit Trust Managers (GB)
Tenregid,6458,SEB Investment GmbH (DE)
Tenregid,44317,Security Kapitalanlage AG (AT)
Tenregid,105371,SEI Investments -Luxembourg S.A. (LU)
Tenregid,72541,SEI Invts - Glob Fd Services Ltd (IE)
Tenregid,72074,Seligson & Co Fund Management Co Plc (FI)
Tenregid,1559,SGBTCI (LU)
Tenregid,22251,SGSS Deutschland Kapitalanlagegesel. (DE)
Tenregid,72417,Siemens Fonds Invest GmbH (DE)
Tenregid,3002,Sigma Bank AG (LI)
Tenregid,22060,Skandinaviska Enskilda Banken AB (NO)
Tenregid,2021,Skandinaviska Enskilda Banken AB (SE)
Tenregid,1541,SMBC Nikko Bank (Luxembourg) S.A. (LU)
Tenregid,70542,Smith & Williamson Fd Adm. Ld (GB)
Tenregid,41910,Société Générale (FR)
Tenregid,2806,Société Générale Luxembourg S.A. (LU)
Tenregid,2028,Société Générale S.A. (FR)
Tenregid,84133,Société Générale Securities Services (DE)
Tenregid,73381,Société Générale Securities Services (IE)
Tenregid,71808,Spängler IQAM Invest GmbH (AT)
Tenregid,72068,S-Pankki Rahastoyhtiö Oy (FI)
Tenregid,70224,SS&C (Luxembourg) SARL (LU)
Tenregid,87624,SS&C Financial Services (Ireland) (IE)
Tenregid,100924,SS&C Financial Services Europe Ltd (GB)
Tenregid,100923,SS&C Financial Services Intl Ltd (GB)
Tenregid,91297,SS&C Fund Services (Cayman) Ltd (KY)
Tenregid,14026,Standish Management (Lux) Sàrl (LU)
Tenregid,22957,State Street Bank and Trust Company (GB)
Tenregid,2336,State Street Bank and Trust Company (US)
Tenregid,84246,State Street Bank International GmbH (DE)
Tenregid,3861,State Street Bank International GmbH (FR)
Tenregid,19013,State Street Bank International GmbH (IT)
Tenregid,102836,"State Street Bank Intl GmbH, Amst br (NL)"
Tenregid,17390,"State Street Bank Intl GmbH, Lux Br. (LU)"
Tenregid,70852,State Street Int GmbH Zurich Br. (CH)
Tenregid,10002,State Street Intl Ireland Ltd (IE)
Tenregid,21875,Stonehage Fleming Luxembourg S.A (LU)
Tenregid,12454,Südwestbank AG (DE)
Tenregid,10290,Svenska Handelsbanken AB (publ) (SE)
Tenregid,22712,Swedbank AB (Publ) Luxembourg Branch (LU)
Tenregid,17796,Swiss Life Banque Privée (FR)
Tenregid,72565,SwissLife Banque Privée (FR)
Tenregid,72053,Syd Fund Management A/S (DK)
Tenregid,87518,T. Bailey Fund Services Limited (GB)
Tenregid,22753,The Bank of New York Mellon Intl UK (GB)
Tenregid,80201,The Bank of New York Mellon SA (NL)
Tenregid,72078,The Bank of New York Mellon SA/NV (DE)
Tenregid,5637,The Bank of New York Mellon SA/NV LU (LU)
Tenregid,12261,Tishman Speyer Europe S.à r.l (LU)
Tenregid,13819,TMF Fund Services (Luxembourg) S.A. (LU)
Tenregid,14001,TMF Luxembourg S.A. (LU)
Tenregid,72418,TMW Pramerica Property Ivt GmbH (DE)
Tenregid,84344,Trident Fund Services (Malta) Ld (MT)
Tenregid,18596,Trident Trust Co (Lux) S.A. (LU)
Tenregid,73483,Trustmoore Luxembourg S.A. (LU)
Tenregid,102721,U.S. Bank Global Fund Services (IE)
Tenregid,80387,UBS Asset Mgt (Deutschland) GmbH (DE)
Tenregid,5236,UBS Asset Mgt (Deutschland) GmbH  (DE)
Tenregid,1502,UBS Fund Adminis Services Lux SA (LU)
Tenregid,15717,UBS Real Estate Kapitalanlagegesell. (DE)
Tenregid,75356,UBS Switzerland AG (CH)
Tenregid,2132,UI efa S.A. (LU)
Tenregid,15419,United International Management S.A. (LU)
Tenregid,44536,Universal-Investment-Gesellschaft (DE)
Tenregid,4335,Universal-Investment-Luxembourg S.A. (LU)
Tenregid,11031,"Urquijo Gestion, S.G.I.I.C.S. S.A. (ES)"
Tenregid,100888,US Bank Global Fund Services (Lux) (LU)
Tenregid,2990,Valartis Asset Management (Austria) (AT)
Tenregid,18738,Valu-Trac Investment Management Limi (GB)
Tenregid,21549,VERA - Corporate and Funds S.A. (LU)
Tenregid,71800,Veritas Investment GmbH (DE)
Tenregid,88215,Virtus Partners Fund Services Lux (LU)
Tenregid,14692,Vistra (Luxembourg) S.à.r.l. (LU)
Tenregid,91284,Vistra Fund Management S.A. (LU)
Tenregid,70483,Volksbank eG (DE)
Tenregid,72045,Volksbank Invest Kapitalanl. mbH (AT)
Tenregid,5653,von der Heydt Invest SA (LU)
Tenregid,1566,VP Bank (Luxembourg) SA (LU)
Tenregid,11043,VP Bank AG (LI)
Tenregid,10231,VP Fund Solutions (Luxembourg) SA (LU)
Tenregid,72076,Warburg Invest KAG MBH (DE)
Tenregid,5642,Warburg Invest Kapitalanlageges mbH (DE)
Tenregid,84411,WAY Fund Managers Limited (GB)
Tenregid,17268,Waystone Admin Solutions (Lux) S.A. (LU)
Tenregid,87317,Wealth Fund Services Ltd (CY)
Tenregid,72419,WestInvest Gesellschaft für Ivtfds (DE)
Tenregid,5789,Zedra Luxembourg (LU)
Tenregid,21917,Zürcher Kantonalbank (CH)
Reventrid,-1,All auditors
Reventrid,21828,A3T S.A. (LU)
Reventrid,5160,André Clybouw (BE)
Reventrid,111341,App Audit GmbH (DE)
Reventrid,84327,Arcade Finance (FR)
Reventrid,72009,Artemis Audit & Advisory S.à r.l. (LU)
Reventrid,87507,Audit Europe Commissariat (FR)
Reventrid,84894,B2A (FR)
Reventrid,111784,Baker Tilly Audit & Assurance (LU)
Reventrid,87763,Barlow Andrews (GB)
Reventrid,17655,BDO Audit S.A. (LU)
Reventrid,83616,BDO France (FR)
Reventrid,69455,BDO Statsaut. Revisionsaktie. (DK)
Reventrid,87445,Cabinet Aplitec (FR)
Reventrid,84593,Cabinet Jean-Paul FOUCAULT (FR)
Reventrid,74108,Cabinet KPMG Audit (FR)
Reventrid,84035,Cabinet MBV (FR)
Reventrid,89719,Cabinet Philippe PACE (FR)
Reventrid,21985,Cabinet Sellam (FR)
Reventrid,15110,CLERC S.A. (LU)
Reventrid,83121,CLERC S.A. (LU)
Reventrid,87246,Compagnie des Techniques Financières (FR)
Reventrid,87060,Conseils Associés S.A. (FR)
Reventrid,84103,Constantin Associés (FR)
Reventrid,87448,Corevise S.A. (FR)
Reventrid,81488,Deloitte (BE)
Reventrid,5228,Deloitte & Touche Accountants B.V. (NL)
Reventrid,97978,Deloitte & Touche S.p.A. (IT)
Reventrid,83655,Deloitte (Liechtenstein) AG (LI)
Reventrid,83610,Deloitte AG (CH)
Reventrid,84161,Deloitte AS (NO)
Reventrid,97261,Deloitte Audit Limited (MT)
Reventrid,78277,Deloitte Audit S.à r.l. (LU)
Reventrid,10426,Deloitte et Associés (FR)
Reventrid,84263,Deloitte GmbH (DE)
Reventrid,67936,Deloitte Ireland LLP (IE)
Reventrid,80199,Deloitte LLP (GB)
Reventrid,87318,Deloitte Ltd (CY)
Reventrid,84455,Deloitte Réviseurs d'Entreprises (BE)
Reventrid,87490,Deloitte SR (DK)
Reventrid,2092,Deloitte Tax and Consulting SàRL (LU)
Reventrid,100506,"Deloitte, S. L. (ES)"
Reventrid,84264,DO AG Wirtschaftsprüfungsgesell. (DE)
Reventrid,21407,Ernst & Young (FR)
Reventrid,80665,Ernst & Young (IE)
Reventrid,5898,Ernst & Young (KY)
Reventrid,101403,Ernst & Young AB (SE)
Reventrid,5471,Ernst & Young Accountants (NL)
Reventrid,83997,Ernst & Young AG (CH)
Reventrid,83967,Ernst & Young GmbH (DE)
Reventrid,17158,Ernst & Young LLP (GB)
Reventrid,11295,Ernst & Young LLP (GG)
Reventrid,87487,Ernst & Young P/S (DK)
Reventrid,5140,Ernst & Young S C C (BE)
Reventrid,2094,Ernst & Young S.A. (LU)
Reventrid,67819,Ernst & Young Wi m.b.H. (AT)
Reventrid,87924,"Ernst & Young, Malta Limited (MT)"
Reventrid,84556,FFA Frankfurt Finance Audit GmbH (DE)
Reventrid,70830,FIDEWA-CLAR S.A. (LU)
Reventrid,84570,FIDUS (FR)
Reventrid,2099,Forvis Mazars (LU)
Reventrid,84355,Grant Thornton (IE)
Reventrid,102828,Grant Thornton AG (LI)
Reventrid,20621,Grant Thornton Audit & Assurance (LU)
Reventrid,2097,Grant Thornton Révision et Conseils (LU)
Reventrid,87519,Grant Thornton UK LLP (GB)
Reventrid,100374,Groupe Audit Luxembourg (LU)
Reventrid,91348,H.R.T REVISION S.A (LU)
Reventrid,91449,HACA Partners Sàrl (LU)
Reventrid,11404,HRT Revision S.A. (LU)
Reventrid,84128,Johnston Carmichael LLP (GB)
Reventrid,5146,Klynveld Peat Marwick Goerdeler (BE)
Reventrid,84257,KPMG (BE)
Reventrid,12084,KPMG (HK)
Reventrid,19423,KPMG (IE)
Reventrid,5729,KPMG (KY)
Reventrid,81058,Kpmg AB (SE)
Reventrid,5472,KPMG Accountants N.V. (NL)
Reventrid,70087,KPMG AG (CH)
Reventrid,13222,KPMG AG (DE)
Reventrid,2098,KPMG Audit S. à r.l. (LU)
Reventrid,87558,KPMG Austria GmbH (AT)
Reventrid,4871,KPMG Channel Islands Limited (GG)
Reventrid,80324,KPMG Chartered Accountants (IE)
Reventrid,10692,KPMG LLP (GB)
Reventrid,87498,KPMG Oy (FI)
Reventrid,22005,KPMG S.A. (FR)
Reventrid,88077,KPMG S.p.A. (IT)
Reventrid,78306,KPMG SA (CH)
Reventrid,87458,Mazars (BE)
Reventrid,71656,Mazars (FR)
Reventrid,87324,Mazars (IE)
Reventrid,87239,Pierre Henri Scacchi et Associés (FR)
Reventrid,15975,PricewaterhouseCoopers (DK)
Reventrid,96916,PricewaterhouseCoopers (GG)
Reventrid,2849,PricewaterhouseCoopers (HK)
Reventrid,10004,PricewaterhouseCoopers (IE)
Reventrid,2825,PricewaterhouseCoopers (KY)
Reventrid,84012,PricewaterhouseCoopers (MT)
Reventrid,5484,PricewaterhouseCoopers (VG)
Reventrid,103121,PricewaterhouseCoopers & Associados (PT)
Reventrid,97980,PricewaterhouseCoopers AB (SE)
Reventrid,100892,PricewaterhouseCoopers Accountants (NL)
Reventrid,14179,PricewaterhouseCoopers AG (CH)
Reventrid,83889,PricewaterhouseCoopers AG (LI)
Reventrid,15980,PricewaterhouseCoopers Aktiengesel. (DE)
Reventrid,97981,PricewaterhouseCoopers AS (NO)
Reventrid,80739,PricewaterhouseCoopers Audit (FR)
Reventrid,87496,"PricewaterhouseCoopers Auditores, SL (ES)"
Reventrid,4879,PricewaterhouseCoopers LLP (GB)
Reventrid,2101,PricewaterhouseCoopers S.C. (LU)
Reventrid,2238,PricewaterhouseCoopers S.C.C.R.L. (BE)
Reventrid,91422,PricewaterhouseCoopers S.p.A. (IT)
Reventrid,91851,PricewaterhouseCoopers SA (CH)
Reventrid,87903,PWC Business Advisory Services (BE)
Reventrid,80345,PwC Sellam SARL (FR)
Reventrid,83653,Reconta Ernst & Young S.p.A. (IT)
Reventrid,19899,RSM Audit Luxembourg S.à r.l. (LU)
Reventrid,91743,RSM Paris (FR)
Reventrid,84545,S.F.P.B A&C (FR)
Reventrid,87292,Scacchi et Associés (FR)
Reventrid,87771,Scott Moncrieff Limited (GB)
Reventrid,17845,Teamaudit S.A. (LU)
Structlegid,-1,All legal structures
Structlegid,ASEP,ASSEP
Structlegid,FCP ,FCP
Structlegid,OEIC,OEIC
Structlegid,OPCA,OTH
Structlegid,SA  ,PLC
Structlegid,SARL,SARL
Structlegid,SCA ,SCA
Structlegid,SCS ,SCS
Structlegid,SCSp,SCSp
Structlegid,SICF,SICAF
Structlegid,SICR,SICAR
Structlegid,SICV,SICAV
Structlegid,FPS ,SPF
Structlegid,OTIT,SPV
Structlegid,UT  ,UT
